46.4000088,15
13.199973600000002,1.780032
13.199973600000002,1.908048
13.199973600000002,2.6160984000000003
13.199973600000002,2.9105352
13.199973600000002,13.6120632
11.1700056,13.6120632
11.1700056,2.8510991999999997
11.1700056,1.6511016
0.6178296000000001,1.6507968000000002
0.6178296000000001,0
10.0824792,0
10.527792,0.025603200000000003
11.441887200000002,0.31211520000000004
12.461748,0.679704
13.199973600000002,1.780032
44.359677600000005,14
13.199973600000002,2.1509736000000004
13.199973600000002,2.4280368
13.199973600000002,3.6039552
13.199973600000002,13.6120632
11.1700056,13.6120632
11.1700056,3.1510224
11.1700056,1.6511016
0.6178296000000001,1.6507968000000002
0.6178296000000001,0
9.7499424,0
10.6143552,0.1502664
12.082272000000001,0.6729984000000001
12.9411984,1.4121384000000001
13.199973600000002,2.1509736000000004
38.4697224,14
13.199973600000002,2.2040088
13.199973600000002,3.7100256000000003
13.199973600000002,13.6120632
11.1700056,13.6120632
11.1700056,3.351276
11.1700056,1.6511016
0.6178296000000001,1.6507968000000002
0.6178296000000001,0
9.5667576,0
11.1047784,0.3660648
12.3312936,0.9326880000000001
12.840614400000002,1.4819376000000002
13.1411472,1.9845528000000001
13.199973600000002,2.2040088
35.999928000000004,15
12.247473600000001,0.950976
13.199973600000002,2.1171408
13.199973600000002,2.7310080000000005
13.199973600000002,3.9538656
13.199973600000002,6.4139064
13.199973600000002,7.1929752
13.199973600000002,13.6120632
11.1700056,13.6120632
11.1700056,3.4512504
11.26998,1.6511016
0.6178296000000001,1.6507968000000002
0.6178296000000001,0
9.409785600000001,0
11.171529600000001,0.48859440000000004
12.247778400000001,0.950976

